,id,imdb_id,popularity,budget,revenue,original_title,cast,homepage,director,tagline,keywords,overview,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
7825,348,tt0078748,4.935897,11000000,104931801,Alien,Sigourney Weaver|Tom Skerritt|Veronica Cartwright|Harry Dean Stanton|John Hurt,https://www.facebook.com/alienanthology/,Ridley Scott,In space no one can hear you scream.,android|self-destruction|countdown|space marine|space suit,"During its return to the earth, commercial spaceship Nostromo intercepts a distress signal from a distant planet. When a three-member team of the crew discovers a chamber containing thousands of eggs on the planet, a creature inside one of the eggs attacks an explorer. The entire crew is unaware of the impending nightmare set to descend upon them when the alien parasite planted inside its unfortunate host is birthed.",117,Horror|Action|Thriller|Science Fiction,Twentieth Century-Fox Productions|Brandywine Productions,5/25/79,2724,7.6,1979,33050094.027517498,315273262.68425
7826,28,tt0078788,2.3195200000000002,31500000,83471511,Apocalypse Now,Martin Sheen|Marlon Brando|Robert Duvall|Laurence Fishburne|Sam Bottoms,http://www.apocalypsenow.com,Francis Ford Coppola,This is the end...,guerilla|river|vietnam|vietcong|cambodia,"At the height of the Vietnam war, Captain Benjamin Willard is sent on a dangerous mission that, officially, ""does not exist, nor will it ever exist."" His goal is to locate - and eliminate - a mysterious Green Beret Colonel named Walter Kurtz, who has been leading his personal army on illegal guerrilla missions into enemy territory.",153,Drama|War,Zoetrope Studios,8/15/79,1100,7.8,1979,94643451.0788001,250794662.469905
7829,698,tt0079574,1.691143,34000000,210300000,Moonraker,Roger Moore|Lois Chiles|Michael Lonsdale|Corinne ClÃ©ry|Richard Kiel,http://www.mgm.com/view/movie/1292/Moonraker/,Lewis Gilbert,Outer space now belongs to 007.,venice|mass murder|space marine|space suit|marcus square,During the transportation of a Space Shuttle a Boeing 747 crashes in the Atlantic Ocean yet when they go to look for the destroyed shuttle it is not there. James Bond investigates the missing mission space shuttle and soon learns that the shuttles owner Hugo Drax wants to kill all of mankind.,126,Action|Adventure|Thriller|Science Fiction,Eon Productions,6/26/79,299,5.7,1979,102154836.08505401,631857706.726084
7836,9638,tt0079714,0.794667,300000,11988469,Phantasm,Angus Scrimm|A. Michael Baldwin|Bill Thornbury|Reggie Bannister|Kathy Lester,http://phantasm.com,Don Coscarelli,"If this one doesnâ€™t scare you, youâ€™re already dead.",evil|ice cream man Â |mausoleum|tall man|sentinals,"A young boy and his friends face off against a mysterious grave robber known only as the Tall Man, who keeps a mysterious arsenal of terrible weapons with him.",89,Horror|Science Fiction,New Breed Productions,3/28/79,50,6.1,1979,901366.200750477,36020002.51781621
7849,988,tt0078966,0.411419,0,51718367,The China Syndrome,Jane Fonda|Jack Lemmon|Michael Douglas|Scott Brady|James Hampton,https://www.sonymoviechannel.com/movies/china-syndrome,James Bridges,Sometimes itâ€™s too late to tell the truth.,california|telecaster|energy policy|radiation|earthquake,"While doing a series of reports on alternative energy sources, an opportunistic reporter Kimberly Wells witnesses an accident at a nuclear power plant. Wells is determined to publicise the incident but soon finds herself entangled in a sinister conspiracy to keep the full impact of the incident a secret.",122,Thriller|Drama,Columbia Pictures|IPC Films,3/16/79,35,6.0,1979,0.0,155390626.572696
7882,218,tt0088247,4.831966,6400000,78371200,The Terminator,Arnold Schwarzenegger|Michael Biehn|Linda Hamilton|Paul Winfield|Lance Henriksen,http://www.mgm.com/#/our-titles/1970/The-Terminator/,James Cameron,Your future is in his hands.,saving the world|artificial intelligence|rebel|cyborg|shotgun,"In the post-apocalyptic future, reigning tyrannical supercomputers teleport a cyborg assassin known as the ""Terminator"" back to 1984 to kill Sarah Connor, whose unborn son is destined to lead insurgents against 21st century mechanical hegemony. Meanwhile, the human-resistance movement dispatches a lone warrior to safeguard Sarah. Can he stop the virtually indestructible killing machine?",108,Action|Thriller|Science Fiction,Orion Pictures|Pacific Western|Hemdale Film|Cinema 84|Euro Film Funding,10/26/84,2692,7.1,1984,13433869.050842501,164504443.46209198
7883,87,tt0087469,2.5567990000000003,28000000,333000000,Indiana Jones and the Temple of Doom,Harrison Ford|Kate Capshaw|Jonathan Ke Quan|Amrish Puri|Roshan Seth,http://www.indianajones.com,Steven Spielberg,If adventure has a name... it must be Indiana Jones.,riddle|treasure|heart|skeleton|treasure hunt,"After arriving in India, Indiana Jones is asked by a desperate village to find a mystical stone. He agrees â€“ and stumbles upon a secret cult plotting a terrible plan in the catacombs of an ancient palace.",118,Adventure|Action,Lucasfilm|Paramount Pictures,5/23/84,1735,6.9,1984,58773177.097436205,698980999.051652
7884,620,tt0087332,2.484654,30000000,295212467,Ghostbusters,Bill Murray|Dan Aykroyd|Sigourney Weaver|Harold Ramis|Rick Moranis,http://www.ghostbusters.com/,Ivan Reitman,They ain't afraid of no ghost.,library|taxi|flat|mayor|mythology,"After losing their academic posts at a prestigious university, a team of parapsychologists goes into business as proton-pack-toting ""ghostbusters"" who exterminate ghouls, hobgoblins and supernatural pests of all stripes. An ad campaign pays off when a knockout cellist hires the squad to purge her swanky digs of demons that appear to be living in her refrigerator.",107,Fantasy|Action|Comedy|Science Fiction|Family,Columbia Pictures Corporation|Delphi Films|Black Rhino Productions,6/7/84,1383,7.2,1984,62971261.1758245,619663378.727216
7906,9663,tt0088172,0.637446,22000000,28744356,Starman,Jeff Bridges|Karen Allen|Charles Martin Smith|Richard Jaeckel|Robert Phalen,http://www.theofficialjohncarpenter.com/starman/,John Carpenter,"In 1977 Voyager II was launched into space, inviting all lifeforms in the universe to visit our planet. Get ready. Company's coming.",places and planets|widow|lovers|alien|police car,An alien takes the form of a young widow's husband and asks her to drive him from Wisconsin to Arizona. The government tries to stop them.,115,Action|Adventure|Drama|Romance|Science Fiction,Columbia Pictures|Delphi II Productions|Industrial Light & Magic (ILM),12/14/84,91,6.3,1984,46178924.862271294,60335611.633562595
7923,11379,tt0086856,0.5114989999999989,0,0,The Adventures of Buckaroo Banzai Across the 8th Dimension,Peter Weller|John Lithgow|Ellen Barkin|Jeff Goldblum|Christopher Lloyd,http://www.banzai-institute.com/,W.D. Richter,Beings from Another Dimension have invaded your world.,menace|talent|intellectually gifted|space war|time travel,"Adventurer/surgeon/rock musician Buckaroo Banzai and his band of men, the Hong Kong Cavaliers, take on evil alien invaders from the 8th dimension.",103,Comedy|Science Fiction,Sherwood Productions,8/15/84,47,6.2,1984,0.0,0.0
7987,1892,tt0086190,4.828854,32350000,572700000,Return of the Jedi,Mark Hamill|Harrison Ford|Carrie Fisher|Billy Dee Williams|Anthony Daniels,http://www.starwars.com/films/star-wars-episode-vi-return-of-the-jedi,Richard Marquand,The Empire Falls...,rebel|emperor|space battle|matter of life and death|siblings,"As Rebel leaders map their strategy for an all-out attack on the Emperor's newer, bigger Death Star. Han Solo remains frozen in the cavernous desert fortress of Jabba the Hutt, the most loathsome outlaw in the universe, who is also keeping Princess Leia as a slave girl. Now a master of the Force, Luke Skywalker rescues his friends, but he cannot become a true Jedi Knight until he wages his own crucial battle against Darth Vader, who has sworn to win Luke over to the dark side of the Force.",135,Adventure|Action|Science Fiction,Lucasfilm|Twentieth Century Fox Film Corporation,5/23/83,3101,7.8,1983,70824243.1274759,1253818981.11608
7989,36670,tt0086006,1.774018,36000000,160000000,Never Say Never Again,Sean Connery|Kim Basinger|Klaus Maria Brandauer|Barbara Carrera|Max von Sydow,http://www.mgm.com/view/movie/1345/Never-Say-Never-Again/,Irvin Kershner,Sean Connery is James Bond 007,video game|spy|bahamas|british|stealing,"James Bond returns as the secret agent 007 one more time to battle the evil organization SPECTRE. Bond must defeat Largo, who has stolen two atomic warheads for nuclear blackmail. But Bond has an ally in Largo's girlfriend, the willowy Domino, who falls for Bond and seeks revenge. This is the last time for Sean Connery as Her Majesty's Secret Agent 007.",134,Adventure|Action|Thriller,PSO International|TaliaFilm II Productions|Woodcote,10/7/83,183,5.8,1983,78815231.9192932,350289919.641303
7990,700,tt0086034,1.575742,27500000,183700000,Octopussy,Roger Moore|Maud Adams|Louis Jourdan|Kristina Wayborn|Kabir Bedi,http://www.mgm.com/view/movie/1394/Octopussy/,John Glen,Nobody does it better.,atomic bomb|eastern block|crocodile|secret intelligence service|kgb,James Bond is sent to investigate after a fellow â€œ00â€ agent is found dead with a priceless Farberge egg. James bond follows the mystery and uncovers a smuggling scandal and a Russian General who wants to provoke a new World War.,131,Adventure|Action|Thriller,Eon Productions,6/5/83,289,5.9,1983,60206079.938348904,402176613.988171
7994,860,tt0086567,1.106471,12000000,79567667,WarGames,Matthew Broderick|Dabney Coleman|Ally Sheedy|John Wood|Barry Corbin,http://www.mgm.com/title_title.do?title_star=WARGAMES,John Badham,"Is it a game, or is it real?",video game|artificial intelligence|fbi|cold war|hacker,"High School student David Lightman (Matthew Broderick) has a talent for hacking. But while trying to hack into a computer system to play unreleased video games, he unwittingly taps into the Defense Department's war computer and initiates a confrontation of global proportions! Together with his girlfriend (Ally Sheedy) and a wizardly computer genius (John Wood), David must race against time to outwit his opponent...and prevent a nuclear Armageddon.",114,Thriller|Science Fiction,United Artists|Sherwood Productions,6/3/83,257,6.8,1983,26271743.9730977,174198447.996724
8008,8769,tt0085333,0.560348,0,21200000,Christine,Keith Gordon|John Stockwell|Alexandra Paul|Robert Prosky|Harry Dean Stanton,http://www.theofficialjohncarpenter.com/christine/,John Carpenter,How do you kill something that can't possibly be alive?,teenager|stephen king|psychological drama|immolation|animate car,"Geeky student Arnie Cunningham falls for Christine, a rusty 1958 Plymouth Fury, and becomes obsessed with restoring the classic automobile to her former glory. As the car changes, so does Arnie, whose newfound confidence turns to arrogance behind the wheel of his exotic beauty. Arnie's girlfriend Leigh and best friend Dennis reach out to him, only to be met by a Fury like no other.",110,Mystery|Drama|Horror|Thriller,Columbia Pictures,12/9/83,176,6.4,1983,0.0,46413414.3524726
8032,232,tt0086216,0.31140100000000004,10000000,2494480,Rumble Fish,Matt Dillon|Mickey Rourke|Diane Lane|Dennis Hopper|Diana Scarwid,http://www.rumblefishdvd.com/,Francis Ford Coppola,Rusty James can't live up to his brother's reputation. His brother can't live it down.,street gang|billard|colour-blindness|gang,"Rusty James, an absent-minded street thug struggles to live up to his legendary older brother's reputation, and longs for the days when gang warfare was going on.",94,Action|Adventure|Crime|Drama|Romance,Universal Pictures,10/21/83,60,6.3,1983,21893119.9775814,5461194.99216773
8067,807,tt0114369,4.76535899999999,33000000,327311859,Se7en,Brad Pitt|Morgan Freeman|Gwyneth Paltrow|John C. McGinley|Kevin Spacey,http://www.sevenmovie.com/,David Fincher,Seven deadly sins. Seven ways to die.,self-fulfilling prophecy|detective|s.w.a.t.|drug dealer|evisceration,"Two homicide detectives are on a desperate hunt for a serial killer whose crimes are based on the ""seven deadly sins"" in this dark and haunting film that takes viewers from the tortured remains of one victim to the next. The seasoned Det. Sommerset researches each sin in an effort to get inside the killer's mind, while his novice partner, Mills, scoffs at his efforts to unravel the case.",127,Crime|Mystery|Thriller,New Line Cinema|Juno Pix|Cecchi Gori Pictures,9/22/95,3535,7.9,1995,47221906.614529796,468372425.440186
8068,862,tt0114709,4.282462000000001,30000000,361958736,Toy Story,Tom Hanks|Tim Allen|Don Rickles|Jim Varney|Wallace Shawn,http://toystory.disney.com/toy-story,John Lasseter,The adventure takes off!,jealousy|toy|boy|friendship|friends,Woody the cowboy is young Andyâ€™s favorite toy. Yet this changes when Andy get the new super toy Buzz Lightyear for his birthday. Now that Woody is no longer number one he plans his revenge on Buzz. Toy Story is a milestone in film history for being the first feature film to use entirely computer animation.,81,Animation|Comedy|Family,Walt Disney Pictures|Pixar Animation Studios,10/30/95,3141,7.5,1995,42929006.013208896,517950958.475917
8069,629,tt0114814,3.440238,6000000,23341568,The Usual Suspects,Stephen Baldwin|Gabriel Byrne|Chazz Palminteri|Kevin Pollak|Pete Postlethwaite,http://www.mgm.com/#/our-titles/2083/The-Usual-Suspects,Bryan Singer,Five Criminals. One Line Up. No Coincidence.,law|relatives|theft|criminal|criminal mastermind,"Held in an L.A. interrogation room, Verbal Kint attempts to convince the feds that a mythic crime lord, Keyser Soze, not only exists, but was also responsible for drawing him and his four partners into a multi-million dollar heist that ended with an explosion in San Pedro harbor â€“ leaving few survivors. Verbal lures his interrogators with an incredible story of the crime lord's almost supernatural prowess.",106,Drama|Crime|Thriller,Blue Parrot Productions|Bad Hat Harry Productions,7/19/95,1942,8.0,1995,8585801.20264179,33401010.4343242
